data_point_id,bank,metric,period,unit,checksum_expected,checksum_note,px_value,px_source,px_comment,px_version,cl_value,cl_source,cl_comment,cl_version,reconciled_value,reconciliation_status,reconciliation_note
UOB_Wealth_2022,UOB,Wealth,2022,S$m,,,n/d,UOB AR (not disclosed on comparable basis),UOB did not publish comparable consolidated Wealth income pre-2023 restatement (B3),,,,TO RETRIEVE (thesis-relevant; DBS total WM incl NII ~n/r last run),,,n/d,
UOB_Wealth_2023,UOB,Wealth,2023,S$m,,,856,"UOB CFO Slides / Financial Highlights (Wealth income, restated basis)",Tier-1 primary; wealth income (post-1 Jan 2023 restatement; B3 flag),20260716-001 PxClOpus4.8,,,TO RETRIEVE (thesis-relevant; DBS total WM incl NII ~n/r last run),,856,single-px,
UOB_Wealth_2024,UOB,Wealth,2024,S$m,,,1107,"UOB CFO Slides / Financial Highlights (Wealth income, restated basis)",Tier-1 primary; wealth income (post-1 Jan 2023 restatement; B3 flag),20260716-001 PxClOpus4.8,,,TO RETRIEVE (thesis-relevant; DBS total WM incl NII ~n/r last run),,1107,single-px,
UOB_Wealth_2025,UOB,Wealth,2025,S$m,1280,,1281,"UOB CFO Slides / Financial Highlights (Wealth income, restated basis)",Tier-1 primary; wealth income (post-1 Jan 2023 restatement; B3 flag),20260716-001 PxClOpus4.8,,,TO RETRIEVE (thesis-relevant; DBS total WM incl NII ~n/r last run),,1281,single-px,
DBS_CustomerDeposits_2016,DBS,CustomerDeposits,2016,S$m,,,347446,DBS AR / 4Q Performance Summary (Deposits from customers),Tier-1 primary; group customer deposits at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,347446,single-px,
DBS_CustomerDeposits_2017,DBS,CustomerDeposits,2017,S$m,,,373634,DBS AR / 4Q Performance Summary (Deposits from customers),Tier-1 primary; group customer deposits at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,373634,single-px,
DBS_CustomerDeposits_2018,DBS,CustomerDeposits,2018,S$m,,,393785,DBS AR / 4Q Performance Summary (Deposits from customers),Tier-1 primary; group customer deposits at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,393785,single-px,
DBS_CustomerDeposits_2019,DBS,CustomerDeposits,2019,S$m,,,404289,DBS AR / 4Q Performance Summary (Deposits from customers),Tier-1 primary; group customer deposits at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,404289,single-px,
DBS_CustomerDeposits_2020,DBS,CustomerDeposits,2020,S$m,,,464850,DBS AR / 4Q Performance Summary (Deposits from customers),Tier-1 primary; group customer deposits at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,464850,single-px,
DBS_CustomerDeposits_2021,DBS,CustomerDeposits,2021,S$m,,,501959,DBS AR / 4Q Performance Summary (Deposits from customers),Tier-1 primary; group customer deposits at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,501959,single-px,
DBS_CustomerDeposits_2022,DBS,CustomerDeposits,2022,S$m,,,527000,DBS AR / 4Q Performance Summary (Deposits from customers),Tier-1 primary; group customer deposits at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,527000,single-px,
DBS_CustomerDeposits_2023,DBS,CustomerDeposits,2023,S$m,,,535103,DBS AR / 4Q Performance Summary (Deposits from customers),Tier-1 primary; group customer deposits at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,535103,single-px,
DBS_CustomerDeposits_2024,DBS,CustomerDeposits,2024,S$m,,,561730,DBS AR / 4Q Performance Summary (Deposits from customers),Tier-1 primary; group customer deposits at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,561730,single-px,
DBS_CustomerDeposits_2025,DBS,CustomerDeposits,2025,S$m,,,610023,DBS AR / 4Q Performance Summary (Deposits from customers),Tier-1 primary; group customer deposits at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,610023,single-px,
OCBC_CustomerDeposits_2016,OCBC,CustomerDeposits,2016,S$m,,,261486,OCBC AR / Media Release (Deposits of non-bank customers),Tier-1 primary; customer deposits at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,261486,single-px,
OCBC_CustomerDeposits_2017,OCBC,CustomerDeposits,2017,S$m,,,283642,OCBC AR / Media Release (Deposits of non-bank customers),Tier-1 primary; customer deposits at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,283642,single-px,
OCBC_CustomerDeposits_2018,OCBC,CustomerDeposits,2018,S$m,,,295412,OCBC AR / Media Release (Deposits of non-bank customers),Tier-1 primary; customer deposits at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,295412,single-px,
OCBC_CustomerDeposits_2019,OCBC,CustomerDeposits,2019,S$m,,,302851,OCBC AR / Media Release (Deposits of non-bank customers),Tier-1 primary; customer deposits at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,302851,single-px,
OCBC_CustomerDeposits_2020,OCBC,CustomerDeposits,2020,S$m,,,314907,OCBC AR / Media Release (Deposits of non-bank customers),Tier-1 primary; customer deposits at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,314907,single-px,
OCBC_CustomerDeposits_2021,OCBC,CustomerDeposits,2021,S$m,,,342395,OCBC AR / Media Release (Deposits of non-bank customers),Tier-1 primary; customer deposits at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,342395,single-px,
OCBC_CustomerDeposits_2022,OCBC,CustomerDeposits,2022,S$m,,,350081,OCBC AR / Media Release (Deposits of non-bank customers),Tier-1 primary; customer deposits at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,350081,single-px,
OCBC_CustomerDeposits_2023,OCBC,CustomerDeposits,2023,S$m,,,363770,OCBC AR / Media Release (Deposits of non-bank customers),Tier-1 primary; customer deposits at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,363770,single-px,
OCBC_CustomerDeposits_2024,OCBC,CustomerDeposits,2024,S$m,,,390687,OCBC AR / Media Release (Deposits of non-bank customers),Tier-1 primary; customer deposits at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,390687,single-px,
OCBC_CustomerDeposits_2025,OCBC,CustomerDeposits,2025,S$m,,,428286,OCBC AR / Media Release (Deposits of non-bank customers),Tier-1 primary; customer deposits at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,428286,single-px,
UOB_CustomerDeposits_2016,UOB,CustomerDeposits,2016,S$m,,,255314,UOB AR / Financial Highlights / Corp Factsheet,Tier-1 primary; group customer deposits at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,255314,single-px,
UOB_CustomerDeposits_2017,UOB,CustomerDeposits,2017,S$m,,,272765,UOB AR / Financial Highlights / Corp Factsheet,Tier-1 primary; group customer deposits at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,272765,single-px,
UOB_CustomerDeposits_2018,UOB,CustomerDeposits,2018,S$m,,,293186,UOB AR / Financial Highlights / Corp Factsheet,Tier-1 primary; group customer deposits at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,293186,single-px,
UOB_CustomerDeposits_2019,UOB,CustomerDeposits,2019,S$m,,,311000,UOB AR / Financial Highlights / Corp Factsheet,Tier-1 primary; group customer deposits at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,311000,single-px,
UOB_CustomerDeposits_2020,UOB,CustomerDeposits,2020,S$m,,,325000,UOB AR / Financial Highlights / Corp Factsheet,Tier-1 primary; group customer deposits at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,325000,single-px,
UOB_CustomerDeposits_2021,UOB,CustomerDeposits,2021,S$m,,,352633,UOB AR / Financial Highlights / Corp Factsheet,Tier-1 primary; group customer deposits at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,352633,single-px,
UOB_CustomerDeposits_2022,UOB,CustomerDeposits,2022,S$m,,,368553,UOB AR / Financial Highlights / Corp Factsheet,Tier-1 primary; group customer deposits at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,368553,single-px,
UOB_CustomerDeposits_2023,UOB,CustomerDeposits,2023,S$m,,,385000,UOB AR / Financial Highlights / Corp Factsheet,Tier-1 primary; group customer deposits at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,385000,single-px,
UOB_CustomerDeposits_2024,UOB,CustomerDeposits,2024,S$m,,,404000,UOB AR / Financial Highlights / Corp Factsheet,Tier-1 primary; group customer deposits at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,404000,single-px,
UOB_CustomerDeposits_2025,UOB,CustomerDeposits,2025,S$m,,,426000,UOB AR / Financial Highlights / Corp Factsheet,Tier-1 primary; group customer deposits at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,426000,single-px,
DBS_TotalAssets_2016,DBS,TotalAssets,2016,S$m,,,481570,DBS AR / 4Q Performance Summary (Total assets),Tier-1 primary; consolidated total assets at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,481570,single-px,
DBS_TotalAssets_2017,DBS,TotalAssets,2017,S$m,,,517711,DBS AR / 4Q Performance Summary (Total assets),Tier-1 primary; consolidated total assets at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,517711,single-px,
DBS_TotalAssets_2018,DBS,TotalAssets,2018,S$m,,,550751,DBS AR / 4Q Performance Summary (Total assets),Tier-1 primary; consolidated total assets at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,550751,single-px,
DBS_TotalAssets_2019,DBS,TotalAssets,2019,S$m,,,578946,DBS AR / 4Q Performance Summary (Total assets),Tier-1 primary; consolidated total assets at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,578946,single-px,
DBS_TotalAssets_2020,DBS,TotalAssets,2020,S$m,,,649938,DBS AR / 4Q Performance Summary (Total assets),Tier-1 primary; consolidated total assets at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,649938,single-px,
DBS_TotalAssets_2021,DBS,TotalAssets,2021,S$m,,,686073,DBS AR / 4Q Performance Summary (Total assets),Tier-1 primary; consolidated total assets at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,686073,single-px,
DBS_TotalAssets_2022,DBS,TotalAssets,2022,S$m,,,743368,DBS AR / 4Q Performance Summary (Total assets),Tier-1 primary; consolidated total assets at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,743368,single-px,
DBS_TotalAssets_2023,DBS,TotalAssets,2023,S$m,,,739301,DBS AR / 4Q Performance Summary (Total assets),Tier-1 primary; consolidated total assets at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,739301,single-px,
DBS_TotalAssets_2024,DBS,TotalAssets,2024,S$m,,,827219,DBS AR / 4Q Performance Summary (Total assets),Tier-1 primary; consolidated total assets at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,827219,single-px,
DBS_TotalAssets_2025,DBS,TotalAssets,2025,S$m,,,897488,DBS AR / 4Q Performance Summary (Total assets),Tier-1 primary; consolidated total assets at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,897488,single-px,
OCBC_TotalAssets_2016,OCBC,TotalAssets,2016,S$m,,,409884,OCBC AR / Media Release,Tier-1 primary; consolidated total assets at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,409884,single-px,
OCBC_TotalAssets_2017,OCBC,TotalAssets,2017,S$m,,,452693,OCBC AR / Media Release,Tier-1 primary; consolidated total assets at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,452693,single-px,
OCBC_TotalAssets_2018,OCBC,TotalAssets,2018,S$m,,,467543,OCBC AR / Media Release,Tier-1 primary; consolidated total assets at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,467543,single-px,
OCBC_TotalAssets_2019,OCBC,TotalAssets,2019,S$m,,,491691,OCBC AR / Media Release,Tier-1 primary; consolidated total assets at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,491691,single-px,
OCBC_TotalAssets_2020,OCBC,TotalAssets,2020,S$m,,,521395,OCBC AR / Media Release,Tier-1 primary; consolidated total assets at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,521395,single-px,
OCBC_TotalAssets_2021,OCBC,TotalAssets,2021,S$m,,,542187,OCBC AR / Media Release,Tier-1 primary; consolidated total assets at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,542187,single-px,
OCBC_TotalAssets_2022,OCBC,TotalAssets,2022,S$m,,,556924,OCBC AR / Media Release,Tier-1 primary; consolidated total assets at 31-Dec (restated per SFRS(I) 17),20260716-001 PxClOpus4.8,,,TO RETRIEVE,,556924,single-px,
OCBC_TotalAssets_2023,OCBC,TotalAssets,2023,S$m,,,581424,OCBC AR / Media Release,Tier-1 primary; consolidated total assets at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,581424,single-px,
OCBC_TotalAssets_2024,OCBC,TotalAssets,2024,S$m,,,625050,OCBC AR / Media Release,Tier-1 primary; consolidated total assets at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,625050,single-px,
OCBC_TotalAssets_2025,OCBC,TotalAssets,2025,S$m,,,675688,OCBC AR / Media Release,Tier-1 primary; consolidated total assets at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,675688,single-px,
UOB_TotalAssets_2016,UOB,TotalAssets,2016,S$m,,,340028,UOB AR / Financial Highlights,Tier-1 primary; consolidated total assets at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,340028,single-px,
UOB_TotalAssets_2017,UOB,TotalAssets,2017,S$m,,,358592,UOB AR / Financial Highlights,Tier-1 primary; consolidated total assets at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,358592,single-px,
UOB_TotalAssets_2018,UOB,TotalAssets,2018,S$m,,,388099,UOB AR / Financial Highlights,Tier-1 primary; consolidated total assets at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,388099,single-px,
UOB_TotalAssets_2019,UOB,TotalAssets,2019,S$m,,,386516,UOB AR / Financial Highlights,"Tier-1 primary; audited AR2022 balance sheet = 386,516 (AR2019 narrative headline S$404bn was later restated)",20260716-001 PxClOpus4.8,,,TO RETRIEVE,,386516,single-px,
UOB_TotalAssets_2020,UOB,TotalAssets,2020,S$m,,,424305,UOB AR / Financial Highlights,Tier-1 primary; consolidated total assets at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,424305,single-px,
UOB_TotalAssets_2021,UOB,TotalAssets,2021,S$m,,,459323,UOB AR / Financial Highlights,Tier-1 primary; consolidated total assets at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,459323,single-px,
UOB_TotalAssets_2022,UOB,TotalAssets,2022,S$m,,,504260,UOB AR / Financial Highlights,Tier-1 primary; consolidated total assets at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,504260,single-px,
UOB_TotalAssets_2023,UOB,TotalAssets,2023,S$m,,,524000,UOB AR / Financial Highlights,Tier-1 primary; consolidated total assets at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,524000,single-px,
UOB_TotalAssets_2024,UOB,TotalAssets,2024,S$m,,,538000,UOB AR / Financial Highlights,Tier-1 primary; consolidated total assets at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,538000,single-px,
UOB_TotalAssets_2025,UOB,TotalAssets,2025,S$m,,,572000,UOB AR / Financial Highlights,Tier-1 primary; consolidated total assets at 31-Dec,20260716-001 PxClOpus4.8,,,TO RETRIEVE,,572000,single-px,
DBS_WealthAUM_2016,DBS,WealthAUM,2016,S$m,,,166000,DBS AR / 4Q Performance Summary (Wealth Management AUM),Tier-1 primary; wealth AUM at year-end (S$m),20260716-001 PxClOpus4.8,,,TO RETRIEVE (optional/thesis),,166000,single-px,WealthAUM single-source (Perplexity); bank AUM definitions vary - VERIFY & pin definition
DBS_WealthAUM_2017,DBS,WealthAUM,2017,S$m,,,206000,DBS AR / 4Q Performance Summary (Wealth Management AUM),Tier-1 primary; wealth AUM at year-end (S$m),20260716-001 PxClOpus4.8,,,TO RETRIEVE (optional/thesis),,206000,single-px,WealthAUM single-source (Perplexity); bank AUM definitions vary - VERIFY & pin definition
DBS_WealthAUM_2018,DBS,WealthAUM,2018,S$m,,,220000,DBS AR / 4Q Performance Summary (Wealth Management AUM),Tier-1 primary; wealth AUM at year-end (S$m),20260716-001 PxClOpus4.8,,,TO RETRIEVE (optional/thesis),,220000,single-px,WealthAUM single-source (Perplexity); bank AUM definitions vary - VERIFY & pin definition
DBS_WealthAUM_2019,DBS,WealthAUM,2019,S$m,,,246000,DBS AR / 4Q Performance Summary (Wealth Management AUM),Tier-1 primary; wealth AUM at year-end (S$m),20260716-001 PxClOpus4.8,,,TO RETRIEVE (optional/thesis),,246000,single-px,WealthAUM single-source (Perplexity); bank AUM definitions vary - VERIFY & pin definition
DBS_WealthAUM_2020,DBS,WealthAUM,2020,S$m,,,264000,DBS AR / 4Q Performance Summary (Wealth Management AUM),Tier-1 primary; wealth AUM at year-end (S$m),20260716-001 PxClOpus4.8,,,TO RETRIEVE (optional/thesis),,264000,single-px,WealthAUM single-source (Perplexity); bank AUM definitions vary - VERIFY & pin definition
DBS_WealthAUM_2021,DBS,WealthAUM,2021,S$m,,,291000,DBS AR / 4Q Performance Summary (Wealth Management AUM),Tier-1 primary; wealth AUM at year-end (S$m),20260716-001 PxClOpus4.8,,,TO RETRIEVE (optional/thesis),,291000,single-px,WealthAUM single-source (Perplexity); bank AUM definitions vary - VERIFY & pin definition
DBS_WealthAUM_2022,DBS,WealthAUM,2022,S$m,,,297000,DBS AR / 4Q Performance Summary (Wealth Management AUM),Tier-1 primary; wealth AUM at year-end (S$m),20260716-001 PxClOpus4.8,,,TO RETRIEVE (optional/thesis),,297000,single-px,WealthAUM single-source (Perplexity); bank AUM definitions vary - VERIFY & pin definition
DBS_WealthAUM_2023,DBS,WealthAUM,2023,S$m,,,365000,DBS AR / 4Q Performance Summary (Wealth Management AUM),Tier-1 primary; wealth AUM at year-end (S$m),20260716-001 PxClOpus4.8,,,TO RETRIEVE (optional/thesis),,365000,single-px,WealthAUM single-source (Perplexity); bank AUM definitions vary - VERIFY & pin definition
DBS_WealthAUM_2024,DBS,WealthAUM,2024,S$m,,,426000,DBS AR / 4Q Performance Summary (Wealth Management AUM),Tier-1 primary; wealth AUM at year-end (S$m),20260716-001 PxClOpus4.8,,,TO RETRIEVE (optional/thesis),,426000,single-px,WealthAUM single-source (Perplexity); bank AUM definitions vary - VERIFY & pin definition
DBS_WealthAUM_2025,DBS,WealthAUM,2025,S$m,,,488000,DBS AR / 4Q Performance Summary (Wealth Management AUM),Tier-1 primary; wealth AUM at year-end (S$m),20260716-001 PxClOpus4.8,,,TO RETRIEVE (optional/thesis),,488000,single-px,WealthAUM single-source (Perplexity); bank AUM definitions vary - VERIFY & pin definition
OCBC_WealthAUM_2016,OCBC,WealthAUM,2016,S$m,,,n/d,OCBC AR (not disclosed at group level),OCBC did not disclose consolidated wealth AUM in this reporting period,,,,TO RETRIEVE (optional/thesis),,,n/d,not disclosed / not retrieved
OCBC_WealthAUM_2017,OCBC,WealthAUM,2017,S$m,,,n/d,OCBC AR (not disclosed at group level),OCBC did not disclose consolidated wealth AUM in this reporting period,,,,TO RETRIEVE (optional/thesis),,,n/d,not disclosed / not retrieved
OCBC_WealthAUM_2018,OCBC,WealthAUM,2018,S$m,,,258000,OCBC AR / Media Release (Group Wealth AUM),Tier-1 primary; wealth AUM at year-end (converted from S$bn to S$m),20260716-001 PxClOpus4.8,,,TO RETRIEVE (optional/thesis),,258000,single-px,WealthAUM single-source (Perplexity); bank AUM definitions vary - VERIFY & pin definition
OCBC_WealthAUM_2019,OCBC,WealthAUM,2019,S$m,,,265000,OCBC AR / Media Release (Group Wealth AUM),Tier-1 primary; wealth AUM at year-end (converted from S$bn to S$m),20260716-001 PxClOpus4.8,,,TO RETRIEVE (optional/thesis),,265000,single-px,WealthAUM single-source (Perplexity); bank AUM definitions vary - VERIFY & pin definition
OCBC_WealthAUM_2020,OCBC,WealthAUM,2020,S$m,,,241000,OCBC AR / Media Release (Group Wealth AUM),Tier-1 primary; wealth AUM at year-end (converted from S$bn to S$m),20260716-001 PxClOpus4.8,,,TO RETRIEVE (optional/thesis),,241000,single-px,WealthAUM single-source (Perplexity); bank AUM definitions vary - VERIFY & pin definition
OCBC_WealthAUM_2021,OCBC,WealthAUM,2021,S$m,,,258000,OCBC AR / Media Release (Group Wealth AUM),Tier-1 primary; wealth AUM at year-end (converted from S$bn to S$m),20260716-001 PxClOpus4.8,,,TO RETRIEVE (optional/thesis),,258000,single-px,WealthAUM single-source (Perplexity); bank AUM definitions vary - VERIFY & pin definition
OCBC_WealthAUM_2022,OCBC,WealthAUM,2022,S$m,,,258000,OCBC AR / Media Release (Group Wealth AUM),Tier-1 primary; wealth AUM at year-end (converted from S$bn to S$m),20260716-001 PxClOpus4.8,,,TO RETRIEVE (optional/thesis),,258000,single-px,WealthAUM single-source (Perplexity); bank AUM definitions vary - VERIFY & pin definition
OCBC_WealthAUM_2023,OCBC,WealthAUM,2023,S$m,,,263000,OCBC AR / Media Release (Group Wealth AUM),Tier-1 primary; wealth AUM at year-end (converted from S$bn to S$m),20260716-001 PxClOpus4.8,,,TO RETRIEVE (optional/thesis),,263000,single-px,WealthAUM single-source (Perplexity); bank AUM definitions vary - VERIFY & pin definition
OCBC_WealthAUM_2024,OCBC,WealthAUM,2024,S$m,,,299000,OCBC AR / Media Release (Group Wealth AUM),Tier-1 primary; wealth AUM at year-end (converted from S$bn to S$m),20260716-001 PxClOpus4.8,,,TO RETRIEVE (optional/thesis),,299000,single-px,WealthAUM single-source (Perplexity); bank AUM definitions vary - VERIFY & pin definition
OCBC_WealthAUM_2025,OCBC,WealthAUM,2025,S$m,,,343000,OCBC AR / Media Release (Group Wealth AUM),Tier-1 primary; wealth AUM at year-end (converted from S$bn to S$m),20260716-001 PxClOpus4.8,,,TO RETRIEVE (optional/thesis),,343000,single-px,WealthAUM single-source (Perplexity); bank AUM definitions vary - VERIFY & pin definition
UOB_WealthAUM_2016,UOB,WealthAUM,2016,S$m,,,93000,UOB AR2017 (Group Retail),Tier-1 primary; derived (FY17 $104bn = +12% YoY implies FY16 ≈ $93bn),20260716-001 PxClOpus4.8,,,TO RETRIEVE (optional/thesis),,93000,single-px,WealthAUM single-source (Perplexity); bank AUM definitions vary - VERIFY & pin definition
UOB_WealthAUM_2017,UOB,WealthAUM,2017,S$m,,,104000,UOB AR2017 (Group Retail),Tier-1 primary; UOB AR2017 Group Retail prints total wealth AUM ~S$104bn (+12%),20260716-001 PxClOpus4.8,,,TO RETRIEVE (optional/thesis),,104000,single-px,WealthAUM single-source (Perplexity); bank AUM definitions vary - VERIFY & pin definition
UOB_WealthAUM_2018,UOB,WealthAUM,2018,S$m,,,n/d,UOB AR2018 (not cleanly disclosed),UOB did not print group wealth AUM as single figure in AR2018; UOBAM AUM only S$30.5bn,,,,TO RETRIEVE (optional/thesis),,,n/d,not disclosed / not retrieved
UOB_WealthAUM_2019,UOB,WealthAUM,2019,S$m,,,n/d,UOB AR2019 (not cleanly disclosed),UOB AR2019 did not print group wealth AUM cleanly,,,,TO RETRIEVE (optional/thesis),,,n/d,not disclosed / not retrieved
UOB_WealthAUM_2020,UOB,WealthAUM,2020,S$m,,,134000,UOB FY20 AGM briefing (relay of UOB figure),Tier-2 fallback (UOB FY20 AGM briefing relay); UOB FY20 disclosure S$134bn,20260716-001 PxClOpus4.8,,,TO RETRIEVE (optional/thesis),,134000,single-px,WealthAUM single-source (Perplexity); bank AUM definitions vary - VERIFY & pin definition
UOB_WealthAUM_2021,UOB,WealthAUM,2021,S$m,,,139000,UOB FY21 News Release,Tier-1 primary; UOB FY21 News Release 'AUM from high affluent customers reached S$139bn',20260716-001 PxClOpus4.8,,,TO RETRIEVE (optional/thesis),,139000,single-px,WealthAUM single-source (Perplexity); bank AUM definitions vary - VERIFY & pin definition
UOB_WealthAUM_2022,UOB,WealthAUM,2022,S$m,,,154000,eFinancialCareers relay of UOB FY22 figure,Tier-2 fallback (eFinancialCareers relay of UOB FY22 disclosure S$154bn; some UOB decks show 145–154bn),20260716-001 PxClOpus4.8,,,TO RETRIEVE (optional/thesis),,154000,single-px,WealthAUM single-source (Perplexity); bank AUM definitions vary - VERIFY & pin definition
UOB_WealthAUM_2023,UOB,WealthAUM,2023,S$m,,,176000,UOB FY24 CFO Slides,Tier-1 primary; UOB FY24 CFO Slides AUM chart 2023 = 176,20260716-001 PxClOpus4.8,,,TO RETRIEVE (optional/thesis),,176000,single-px,WealthAUM single-source (Perplexity); bank AUM definitions vary - VERIFY & pin definition
UOB_WealthAUM_2024,UOB,WealthAUM,2024,S$m,,,190000,UOB FY24 News Release,Tier-1 primary; UOB FY24 News Release 'high-net-worth AUM to S$190 billion',20260716-001 PxClOpus4.8,,,TO RETRIEVE (optional/thesis),,190000,single-px,WealthAUM single-source (Perplexity); bank AUM definitions vary - VERIFY & pin definition
UOB_WealthAUM_2025,UOB,WealthAUM,2025,S$m,,,201000,UOB FY25 News Release,Tier-1 primary; UOB FY25 News Release 'high net worth AUM to S$201bn (+6%)'; CFO slide HNW-only chart shows S$117bn (narrower segment) — headline S$201bn adopted,20260716-001 PxClOpus4.8,,,TO RETRIEVE (optional/thesis),,201000,single-px,WealthAUM single-source (Perplexity); bank AUM definitions vary - VERIFY & pin definition
DBS_RoTE_2016,DBS,RoTE,2016,%,,,n/d,DBS AR (not disclosed),DBS did not disclose RoTE pre-2021,,,,TO RETRIEVE (AR five-year summary),,,n/d,
DBS_RoTE_2017,DBS,RoTE,2017,%,,,n/d,DBS AR (not disclosed),DBS did not disclose RoTE pre-2021,,,,TO RETRIEVE (AR five-year summary),,,n/d,
DBS_RoTE_2018,DBS,RoTE,2018,%,,,n/d,DBS AR (not disclosed),DBS did not disclose RoTE pre-2021,,,,TO RETRIEVE (AR five-year summary),,,n/d,
DBS_RoTE_2019,DBS,RoTE,2019,%,,,n/d,DBS AR (not disclosed),DBS did not disclose RoTE pre-2021,,,,TO RETRIEVE (AR five-year summary),,,n/d,
DBS_RoTE_2020,DBS,RoTE,2020,%,,,n/d,DBS AR (not disclosed),DBS did not disclose RoTE pre-2021,,,,TO RETRIEVE (AR five-year summary),,,n/d,
DBS_RoTE_2021,DBS,RoTE,2021,%,,,13.8,DBS AR / 4Q Performance Summary,Tier-1 primary; return on tangible equity,20260716-001 PxClOpus4.8,,,TO RETRIEVE (AR five-year summary),,13.8,single-px,
DBS_RoTE_2022,DBS,RoTE,2022,%,,,16.7,DBS AR / 4Q Performance Summary,Tier-1 primary; return on tangible equity,20260716-001 PxClOpus4.8,,,TO RETRIEVE (AR five-year summary),,16.7,single-px,
DBS_RoTE_2023,DBS,RoTE,2023,%,,,20.0,DBS AR / 4Q Performance Summary,Tier-1 primary; return on tangible equity,20260716-001 PxClOpus4.8,,,TO RETRIEVE (AR five-year summary),,20.0,single-px,
DBS_RoTE_2024,DBS,RoTE,2024,%,,,20.0,DBS AR / 4Q Performance Summary,Tier-1 primary; return on tangible equity,20260716-001 PxClOpus4.8,20.0,DBS 4Q25 Perf Summary,,20260716-001 CwClOpus4.8,20.0,match,
DBS_RoTE_2025,DBS,RoTE,2025,%,17.8,,17.8,DBS AR / 4Q Performance Summary,Tier-1 primary; return on tangible equity,20260716-001 PxClOpus4.8,17.8,DBS 4Q25 Perf Summary,,20260716-001 CwClOpus4.8,17.8,match,
